filename|param_number|t_stop|t_initial|termination_condition|t_value_change|min_t|max_t|evaluated_t|runtime|avg_t|std_t|avg_runtime|std_runtime
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|4|0.1|1|400|0.05|45|98|47|31.16172480583191|46.4|0.8944271909999159|33.20046038627625|1.7919627918489993
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|4|0.1|1|400|0.05|45|98|47|33.3198778629303|46.4|0.8944271909999159|33.20046038627625|1.7919627918489993
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|4|0.1|1|400|0.05|45|98|46|34.41363024711609|46.4|0.8944271909999159|33.20046038627625|1.7919627918489993
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|4|0.1|1|400|0.05|45|98|45|31.689035177230835|46.4|0.8944271909999159|33.20046038627625|1.7919627918489993
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|4|0.1|1|400|0.05|45|98|47|35.418033838272095|46.4|0.8944271909999159|33.20046038627625|1.7919627918489993
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|5|0.1|0.5|400|0.05|45|98|50|22.633564233779907|47.2|2.16794833886788|24.440885305404663|1.624279352226267
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|5|0.1|0.5|400|0.05|45|98|48|22.981041193008423|47.2|2.16794833886788|24.440885305404663|1.624279352226267
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|5|0.1|0.5|400|0.05|45|98|45|25.411870002746582|47.2|2.16794833886788|24.440885305404663|1.624279352226267
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|5|0.1|0.5|400|0.05|45|98|48|24.701128244400024|47.2|2.16794833886788|24.440885305404663|1.624279352226267
../instances/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn|5|0.1|0.5|400|0.05|45|98|45|26.47682285308838|47.2|2.16794833886788|24.440885305404663|1.624279352226267
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|0|0.1|1|200|0.1|47|118|105|18.645349264144897|101.6|5.770615218501404|18.791031980514525|0.722240088558623
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|0|0.1|1|200|0.1|47|118|99|19.289542198181152|101.6|5.770615218501404|18.791031980514525|0.722240088558623
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|0|0.1|1|200|0.1|47|118|110|18.806016445159912|101.6|5.770615218501404|18.791031980514525|0.722240088558623
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|0|0.1|1|200|0.1|47|118|96|17.672000408172607|101.6|5.770615218501404|18.791031980514525|0.722240088558623
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|0|0.1|1|200|0.1|47|118|98|19.542251586914062|101.6|5.770615218501404|18.791031980514525|0.722240088558623
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|1|0.1|1|200|0.05|47|118|89|30.175084114074707|89.6|9.181503144910424|31.81964454650879|3.078454729889462
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|1|0.1|1|200|0.05|47|118|96|33.10161471366882|89.6|9.181503144910424|31.81964454650879|3.078454729889462
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|1|0.1|1|200|0.05|47|118|84|29.085203409194946|89.6|9.181503144910424|31.81964454650879|3.078454729889462
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|1|0.1|1|200|0.05|47|118|78|30.10575795173645|89.6|9.181503144910424|31.81964454650879|3.078454729889462
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|1|0.1|1|200|0.05|47|118|101|36.63056254386902|89.6|9.181503144910424|31.81964454650879|3.078454729889462
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|2|0.1|0.5|200|0.05|47|118|114|25.23110055923462|100.4|10.4546640309481|22.898355436325073|1.6330454924670568
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|2|0.1|0.5|200|0.05|47|118|86|22.95513939857483|100.4|10.4546640309481|22.898355436325073|1.6330454924670568
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|2|0.1|0.5|200|0.05|47|118|97|20.61431360244751|100.4|10.4546640309481|22.898355436325073|1.6330454924670568
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|2|0.1|0.5|200|0.05|47|118|106|22.84837007522583|100.4|10.4546640309481|22.898355436325073|1.6330454924670568
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|2|0.1|0.5|200|0.05|47|118|99|22.842853546142578|100.4|10.4546640309481|22.898355436325073|1.6330454924670568
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|3|0.1|1|400|0.1|47|118|88|33.44397044181824|94.8|4.147288270665544|30.500480890274048|2.135312113751454
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|3|0.1|1|400|0.1|47|118|95|28.781425952911377|94.8|4.147288270665544|30.500480890274048|2.135312113751454
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|3|0.1|1|400|0.1|47|118|99|30.12099862098694|94.8|4.147288270665544|30.500480890274048|2.135312113751454
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|3|0.1|1|400|0.1|47|118|97|31.827000379562378|94.8|4.147288270665544|30.500480890274048|2.135312113751454
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|3|0.1|1|400|0.1|47|118|95|28.32900905609131|94.8|4.147288270665544|30.500480890274048|2.135312113751454
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|4|0.1|1|400|0.05|47|118|91|59.476027965545654|89.6|6.348228099241552|62.2117401599884|5.278636875483477
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|4|0.1|1|400|0.05|47|118|100|71.41977834701538|89.6|6.348228099241552|62.2117401599884|5.278636875483477
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|4|0.1|1|400|0.05|47|118|87|59.55888843536377|89.6|6.348228099241552|62.2117401599884|5.278636875483477
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|4|0.1|1|400|0.05|47|118|84|58.744420528411865|89.6|6.348228099241552|62.2117401599884|5.278636875483477
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|4|0.1|1|400|0.05|47|118|86|61.85958552360535|89.6|6.348228099241552|62.2117401599884|5.278636875483477
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|5|0.1|0.5|400|0.05|47|118|84|48.638044357299805|91.8|6.572670690061994|45.488527345657346|2.367485927920831
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|5|0.1|0.5|400|0.05|47|118|92|45.92434096336365|91.8|6.572670690061994|45.488527345657346|2.367485927920831
../instances/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn|5|0.1|0.5|400|0.05|47|118|92|46.089669942855835|91.8|6.572670690061994|45.488527345657346|2.367485927920831
